"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1801289439811100867","Thu Jun 13 16:24:03 +0000 2024","0","มาร่วมแจมคับ JAEMIN EXHIBITION COMING SOON 나르시시즘 Narcissism #JAEMIN #재민 #ジェミン https://t.co/9y9zkdmOrO","1801289439811100867","https://pbs.twimg.com/media/GP92mkJagAAXagj.jpg","","et","","0","0","4","https://x.com/pi_jeno/status/1801289439811100867","1505207930626650114","pi_jeno"
"1801234299443904701","Thu Jun 13 12:44:56 +0000 2024","5","long time no sea @NA_RCISSISM_ 나르시시즘 Narcissism #JAEMIN #재민 #ジェミン https://t.co/68JlvzHhYN","1801234299443904701","https://pbs.twimg.com/media/GP9FC2caIAAene9.jpg","","ko","nongjeno/markmeow","0","1","9","https://x.com/chupachupjn/status/1801234299443904701","1255515836913074176","chupachupjn"
"1801429083005534296","Fri Jun 14 01:38:56 +0000 2024","248"," NARCISSISM JAEMIN 1st EXHIBITION นิทรรศการภายถ่ายครั้งแรกของแจมิน NCT จะจัดขึ้นที่ CCCS ฮันนัมเป็นเวลาประมาณ 3 สัปดาห์ ตั้งแต่วันที่ 29 มิถุนา - 19 กรกฎา ซึ่งได้รับความสนใจอย่างล้นหลามสมกับเป็นนิทรรศการเปิดตัวครั้งแรกในฐานะช่างภาพของแจมิน https://t.co/zMl6Nq3XP9","1801429083005534296","https://pbs.twimg.com/media/GP_2M5BbEAEwv1x.jpg","","th","아갓츄.co.kr","1","0","1504","https://x.com/moonbackk/status/1801429083005534296","425466339","moonbackk"
"1801429425931837887","Fri Jun 14 01:40:18 +0000 2024","97","โปสเตอร์มาแล้ว ㅠㅠㅠㅠㅠ 1st PHOTO EXHIBITION NARCISSISM PHOTOGRAPHER NA JAEMIN https://t.co/80oOhdnL5q","1801429425931837887","https://pbs.twimg.com/media/GP_2gnVbEAEi8Gx.jpg","","en","칠드프🎧, ninmo ⚯̫","0","0","449","https://x.com/withmindie/status/1801429425931837887","208479167","withmindie"
"1801429427102122116","Fri Jun 14 01:40:19 +0000 2024","109","NCT แจมิน จัดงานนิทรรศการภาพถ่ายส่วนตัว NARCISSISM' ครั้งแรก เปิดจองบัตรวันที่ 21 จัดขึ้นตั้งแต่ 29/06 ถึง 19/07 ที่ CCCS hannam คาดหวังกับความสนใจที่ร้อนแรง สมกับที่เป็นงานนิทรรศการเดบิวต์เป็นช่างภาพของแจมิน JAEMIN 1ST PHOTO EXHIBITION #JAEMIN #재민 #ジェミン @NA_RCISSISM_ https://t.co/pYL0JcBbro","1801429427102122116","https://pbs.twimg.com/media/GP_2g6cbEAINaiZ.jpg","","th","한/TH 🔕","1","0","602","https://x.com/ssophrim/status/1801429427102122116","1384400731","ssophrim"
"1801211172911268046","Thu Jun 13 11:13:03 +0000 2024","2","Don't skip a meal! ️ JAEMIN EXHIBITION COMING SOON 나르시시즘 Narcissism #JAEMIN #재민 #ジェミン https://t.co/UZLwRVG17W","1801211172911268046","https://pbs.twimg.com/media/GP8wAopagAAvdlO.jpg","","en","minno 잼젠 | 성먹 ","0","0","0","https://x.com/_jaeminisgod/status/1801211172911268046","720987469072629760","_jaeminisgod"
"1801243184850506043","Thu Jun 13 13:20:15 +0000 2024","10","Guys kira-kira kalau aku open tabungan buat Photo Book Jaemin #Narcissism ada yang mao join gak? Kindly rep my tweet ya https://t.co/E4QJIb4j2f","1801243184850506043","https://pbs.twimg.com/media/GP9NIXGaoAAgmE-.jpg","","in","Nominist akut","0","4","0","https://x.com/altersunday_/status/1801243184850506043","1152157079689297920","altersunday_"
"1801240026187206987","Thu Jun 13 13:07:42 +0000 2024","18","️️ JAEMIN EXHIBITION COMING SOON 나르시시즘 Narcissism #JAEMIN #재민 #ジェミン https://t.co/oKWa9G8FKZ","1801240026187206987","https://pbs.twimg.com/media/GP9KQH_a4AA3IKn.jpg","","ko","","0","0","61","https://x.com/beembaebae/status/1801240026187206987","1686428981913088000","beembaebae"
"1801132032774586415","Thu Jun 13 05:58:34 +0000 2024","4396"," NARCISSISM Photobook Preview It even have pictures Jaemin took back in 2019 in Indonesia https://t.co/bPzaeMO1Ce","1801132032774586415","https://pbs.twimg.com/amplify_video_thumb/1801131971965501441/img/bj1kn6IIHgOYCmOZ.jpg","","en","JM & IU only✨","176","7","1637","https://x.com/seimeizu/status/1801132032774586415","1503820092","seimeizu"
"1801133824086278163","Thu Jun 13 06:05:41 +0000 2024","332","MARK in NARCISSISM : JAEMIN 1st PHOTO EXHIBITION https://t.co/wR4mNCk377","1801133824086278163","https://pbs.twimg.com/media/GP7pqnLaAAAoqd1.jpg","","en","해찬 마크 맠동 rps","13","0","41","https://x.com/mybelovesun/status/1801133824086278163","1551031700586606593","mybelovesun"
"1801137186378821632","Thu Jun 13 06:19:03 +0000 2024","662","from photograph by jaemin (2021) to narcissism. photographer na jaemin. 1st photo exhibition (2024) https://t.co/4TlzJddBiM","1801137186378821632","https://pbs.twimg.com/media/GP7stj2bcAEeb2o.jpg","","en","","15","1","321","https://x.com/thirteenna/status/1801137186378821632","2593867911","thirteenna"
"1801133596788642047","Thu Jun 13 06:04:47 +0000 2024","291","HAECHAN in NARCISSISM : JAEMIN 1st PHOTO EXHIBITION https://t.co/ahFb71A5OG","1801133596788642047","https://pbs.twimg.com/media/GP7pdbObkAA_oUF.jpg","","en","해찬 마크 맠동 rps","3","0","50","https://x.com/mybelovesun/status/1801133596788642047","1551031700586606593","mybelovesun"
"1801137184554336407","Thu Jun 13 06:19:02 +0000 2024","2922","#HAECHAN captured in jaemin s photobook NARCISSISM https://t.co/YpjXSuh6LH","1801137184554336407","https://pbs.twimg.com/media/GP7suPAbMAAO1ZZ.jpg","","en","threads in moments","44","0","700","https://x.com/LHCFEED/status/1801137184554336407","1302572952563589120","LHCFEED"
"1801135778489340040","Thu Jun 13 06:13:27 +0000 2024","705","narcissism jaemin 1st photo exhibition #JENO #제노 first few pages of the preview featuring jeno by jaemin https://t.co/RJcADPbJS1","1801135778489340040","https://pbs.twimg.com/media/GP7rcURaMAANNCZ.jpg","","en","🔕 check highlights","15","1","195","https://x.com/423folder/status/1801135778489340040","1472658282061852676","423folder"
"1801133996543443402","Thu Jun 13 06:06:22 +0000 2024","282","Narcissism #재민 #JAEMIN https://t.co/81MoJYhejn","1801133996543443402","https://pbs.twimg.com/media/GP7p0kHa0AAwkjz.jpg","","pt","羅渽民","8","1","193","https://x.com/JellyNANA_/status/1801133996543443402","1076777796578365440","JellyNANA_"
"1801133511644160195","Thu Jun 13 06:04:27 +0000 2024","2837","&lt; NARCISSISM : #JAEMIN 1st PHOTO EXHIBITION &gt; COMING SOON Follow: @NA_RCISSISM_ #NCTDREAM @NCTsmtown_DREAM https://t.co/0iJ6DDI4Q7","1801133511644160195","https://pbs.twimg.com/ext_tw_video_thumb/1801123774189961216/pu/img/v2Ezu-QH1gZxFN9N.jpg","","en","","131","39","960","https://x.com/NCTDREAMCENTER/status/1801133511644160195","956135887904976896","NCTDREAMCENTER"
"1801133137101222330","Thu Jun 13 06:02:57 +0000 2024","753"," NARCISSISM PHOTOGRAPHER NA JAEMIN 1st PHOTO EXHIBITION It s getting surreal https://t.co/hSmWlgKtI9","1801133137101222330","https://pbs.twimg.com/media/GP7pCd_a4AADxPO.jpg","","en","JM & IU only✨","25","8","357","https://x.com/seimeizu/status/1801133137101222330","1503820092","seimeizu"
"1801133514802205115","Thu Jun 13 06:04:28 +0000 2024","4","JENO IN INDONESIA?! JAEMIN EXHIBITION COMING SOON 나르시시즘 Narcissism #JAEMIN #재민 #ジェミン https://t.co/aUJ9ZQUPML","1801133514802205115","https://pbs.twimg.com/ext_tw_video_thumb/1801133482858721280/pu/img/sMK3rFWBrEYleu21.jpg","","en","do NOT follow","1","1","1","https://x.com/anasiriustar/status/1801133514802205115","1467358316938469376","anasiriustar"
"1801134114822930930","Thu Jun 13 06:06:51 +0000 2024","7","Foto jisung yang di ambil jaemin waktu di indonesia masuk di album narcissism https://t.co/fFgG94Cifd","1801134114822930930","https://pbs.twimg.com/media/GP7p4nPacAElx03.jpg","","in","jisung park heart ","0","0","0","https://x.com/jiesteroids/status/1801134114822930930","1372838360817881088","jiesteroids"
"1801134423301316698","Thu Jun 13 06:08:04 +0000 2024","3","jeno on jaemin s narcissism photobook https://t.co/kNRowBWvKd","1801134423301316698","https://pbs.twimg.com/media/GP7qNbPboAAVPLh.jpg","","en","she 20+","0","0","0","https://x.com/chooingum/status/1801134423301316698","1297614358403411968","chooingum"
"1801132919836340248","Thu Jun 13 06:02:06 +0000 2024","0","Narcissism by Na Jaemin ️ https://t.co/lQ1nQbkMq9","1801132919836340248","https://pbs.twimg.com/media/GP7o2H-aQAAFF5l.jpg","","tl","Seoul, Republic of Korea","0","1","0","https://x.com/valcc96/status/1801132919836340248","215510947","valcc96"
"1801133461542994131","Thu Jun 13 06:04:15 +0000 2024","1"," NARCISSISM PHOTOGRAPHER NA JAEMIN 1st PHOTO EXHIBITION OMG IM SO SEATED https://t.co/bHx5dEG5f9","1801133461542994131","https://pbs.twimg.com/media/GP7pVpAaAAANjaV.jpg","","en","she/her ","0","0","0","https://x.com/itznajaem/status/1801133461542994131","2904145596","itznajaem"
"1801133633853648984","Thu Jun 13 06:04:56 +0000 2024","281","NARCISSISM : JAEMIN 1st PHOTO EXHIBITION COMING SOON เห็นเท่านี้คือรู้เลยว่าดีมาก รวมทุกความทรงจำของแจมินกับเด็กดรีมของเขา ฮือออ มีความสุขจัง ขอให้งานราบรื่นนะครับคนเก่ง #Jaemin https://t.co/027IqPiLIk","1801133633853648984","https://pbs.twimg.com/amplify_video_thumb/1801133570318336000/img/9Xqnw-yrNpRQtswE.jpg","","th","Please do not repost my artwork without permission","1","0","299","https://x.com/ppeayahh_/status/1801133633853648984","1405386181227945985","ppeayahh_"
"1801134206837494239","Thu Jun 13 06:07:13 +0000 2024","0"," PHOTOGRAPHER NA JAEMIN im so proud of you jaemin 나르시시즘 Narcissism JAEMIN EXHIBITION COMING SOON #JAEMIN #재민 #ジェミン https://t.co/cMsBxEBaB8","1801134206837494239","https://pbs.twimg.com/media/GP7qA_LbkAAvfWQ.jpg","","en","Solostan.","0","1","0","https://x.com/mypinkki/status/1801134206837494239","1697923416018550784","mypinkki"
"1801134546785616265","Thu Jun 13 06:08:34 +0000 2024","3","NO MAMEN NO MAMEN NO MAMEN LAS FOTOSSSSS ️‍️‍️‍️‍️‍TE AMO JAEMIN!!!!! #narcissism https://t.co/dG3Q4V23kX","1801134546785616265","https://pbs.twimg.com/media/GP7qUxSXEAEAGnA.jpg","","es","she 🇲🇽 INFJ 🌱 ⁹⁴ line","0","0","0","https://x.com/makumakulee/status/1801134546785616265","1750256097284222976","makumakulee"
"1801133120269480362","Thu Jun 13 06:02:53 +0000 2024","3","미친 전시회 공식 첫 공지 올라옴 드디어 ㄷ ㄷ &lt; NARCISSISM : JAEMIN 1st PHOTO EXHIBITION &gt; COMING SOON NARCISSISM 관련 다양한 소식을 공식 X 계정 (@ NA_RCISSISM_) 에서 확인해보세요. https://t.co/UK4dtt8VFb","1801133120269480362","https://pbs.twimg.com/media/GP7pBo3aYAA3QY4.jpg","","ko","2n || 칠드프 || 💚","0","0","0","https://x.com/nanayy013_/status/1801133120269480362","1646185141327527937","nanayy013_"
"1801134162432163899","Thu Jun 13 06:07:02 +0000 2024","0","AAAARRRRGGGGGGGG NARCISSISM : JAEMIN 1st PHOTO EXHIBITION COMING SOON https://t.co/gs40B3m8ER","1801134162432163899","https://pbs.twimg.com/media/GP7p-IQakAAFt6I.jpg","","en","","0","0","0","https://x.com/ulxlittlesecret/status/1801134162432163899","1287323830642339845","ulxlittlesecret"
"1801133805740388414","Thu Jun 13 06:05:37 +0000 2024","15","NARCISSISM : JAEMIN 1st PHOTO EXHIBITION #나르시시즘 #Narcissism #JAEMIN #재민 #ジェミン https://t.co/jJ1eNnVKlq","1801133805740388414","https://pbs.twimg.com/ext_tw_video_thumb/1801123774189961216/pu/img/v2Ezu-QH1gZxFN9N.jpg","","en","Malaysia","0","1","5","https://x.com/my_jaems/status/1801133805740388414","1614560340058198018","my_jaems"
"1801116872349499681","Thu Jun 13 04:58:20 +0000 2024","1","[OPEN JASTIP] NCT DREAM MAGNET DOLL KEYRING 325k DP 200k ️Jeno Mark Haechan Jaemin Renjun Jisung Chenle spaylater harga bersih INA pelunasan GO (wa/line) request md lain bisa chat yaa ️Close : 14 Juni (10 AM) https://t.co/wstBm7GkfA","1801116872349499681","https://pbs.twimg.com/media/GP7aPn9bEAAYMn_.jpg","","in","semarang & jakarta","1","1","0","https://x.com/nunsellkr/status/1801116872349499681","1594401391334010880","nunsellkr"
"1801113533775839458","Thu Jun 13 04:45:04 +0000 2024","1","︎ #โหวตเพื่อแจมิน #VoteforNAJAEMIN #재민 #NCT재민 #ジェミン #JAEMIN https://t.co/yhpRryceiF","1801113533775839458","https://pbs.twimg.com/media/GP7XNV_aIAApHhz.jpg","","qme","need n♡min ｡｡｡","0","0","0","https://x.com/LitleJeam/status/1801113533775839458","3491853974","LitleJeam"
"1801105682051256778","Thu Jun 13 04:13:52 +0000 2024","0"," NARCISSISM It says Nana Magazine Issue Photo by Jaemin_NCT DREAM My Youth filled with DREAM https://t.co/WDJ5Ek9Gnb","1801105682051256778","https://pbs.twimg.com/media/GP7QErNbIAEItXn.jpg","","en","his heart","0","2","0","https://x.com/008_103/status/1801105682051256778","1477970031862452224","008_103"
"1801053774934376948","Thu Jun 13 00:47:36 +0000 2024","4","Vista previa del Photobook de #JAEMIN 'NARCISSISM' #NCTDREAM @NCTsmtown_DREAM https://t.co/pqmHiQfuTU","1801053774934376948","https://pbs.twimg.com/ext_tw_video_thumb/1801038356354375680/pu/img/1BXNBGMtvVue2YOH.jpg","","es","Dreamville","0","0","1","https://x.com/7DREAM_COL/status/1801053774934376948","1756369139705233408","7DREAM_COL"
"1801131743820513573","Thu Jun 13 05:57:25 +0000 2024","4","WHAT DO YOU MEAN WE RE GETTING THIS MARK LEE PHOTO FOR JAEMIN S NARCISSISM PHOTOBOOK JAKXKSKXX BYE IMMA CRY https://t.co/PKkFHyQAbY","1801131743820513573","https://pbs.twimg.com/media/GP7nxcLaEAARGL_.jpg","","en","eng/fil/한","0","0","0","https://x.com/guccixchim/status/1801131743820513573","916691735081652224","guccixchim"
"1801122180996235624","Thu Jun 13 05:19:25 +0000 2024","129","nadoong kira2 kalian nanti bakal beli photobooknya narcissism ga? -njm-","1801122180996235624","","","tl","only for NA JAEMIN.","1","139","0","https://x.com/nanadoongifess/status/1801122180996235624","1237359788477927426","nanadoongifess"
"1801098407454400706","Thu Jun 13 03:44:57 +0000 2024","8"," #VIDEO 12.06.24 - ANSIOSOS? Photobook Preview de NARCISSISM' do #JAEMIN #NCTDREAM @NCTsmtown_DREAM https://t.co/uaMTy0ZoJ7","1801098407454400706","https://pbs.twimg.com/ext_tw_video_thumb/1801098385237155840/pu/img/tYYdYEsNmPq_mC2c.jpg","","pt","Desde 12.07.2023","0","0","1","https://x.com/nctdreambrazil_/status/1801098407454400706","1682960861424496640","nctdreambrazil_"
"1801117060690501994","Thu Jun 13 04:59:05 +0000 2024","1","now we have to deal with living in the same space as potential impostors","1801117060690501994","","","en","HMH  ๋࣭⭑✧˖°. NJM  ๋࣭⭑✧˖°. OSW","0","0","0","https://x.com/hueofserenity/status/1801117060690501994","540700934","hueofserenity"
"1801124442124517530","Thu Jun 13 05:28:24 +0000 2024","0","Narcissism : Jaemin Na https://t.co/aZ1thfVJFO","1801124442124517530","https://pbs.twimg.com/media/GP7hH9-aoAAfTGw.jpg","","tl","","0","3","0","https://x.com/lemonjuicejub/status/1801124442124517530","1488593431316238338","lemonjuicejub"
"1801107235751493983","Thu Jun 13 04:20:02 +0000 2024","0","i didn t realize it was cyndi at all ","1801107235751493983","","","en","HMH  ๋࣭⭑✧˖°. NJM  ๋࣭⭑✧˖°. OSW","0","0","0","https://x.com/hueofserenity/status/1801107235751493983","540700934","hueofserenity"
"1801094401663651916","Thu Jun 13 03:29:02 +0000 2024","1","Not then making the likes tab invisible when all we need is a function or options that allow us to permanently remove community posts:)","1801094401663651916","","","en","HMH  ๋࣭⭑✧˖°. NJM  ๋࣭⭑✧˖°. OSW","0","1","0","https://x.com/hueofserenity/status/1801094401663651916","540700934","hueofserenity"
"1801131682172661837","Thu Jun 13 05:57:11 +0000 2024","0","grabe ang pa-preview ng narcissism huhu lezgo jaemin ️‍","1801131682172661837","","","tl","she/her 🦋 해찬; 큐; 호시 ♡","0","0","0","https://x.com/Iowerpitch/status/1801131682172661837","583392430","Iowerpitch"
"1801116872349499681","Thu Jun 13 04:58:33 +0000 2024","0"," ORDER LANGSUNG CHAT ADMIN - FORMAT : nama lengkap : wa / id line : email aktif : member : jumlah : total TRF : bisa DM ke aku yaa^^","1801116927181595101","","nunsellkr","in","semarang & jakarta","0","0","0","https://x.com/nunsellkr/status/1801116927181595101","1594401391334010880","nunsellkr"
"1801101392549142929","Thu Jun 13 03:56:49 +0000 2024","0","@ jaemin oomf","1801101392549142929","","","nl","","0","0","0","https://x.com/813nyang/status/1801101392549142929","1672494242357465089","813nyang"
"1801074120098275787","Thu Jun 13 02:08:27 +0000 2024","0","Apasih fans2 yg super sotoy sama apa yg terjadi dibelakang kamera abt dream ㅋㅋㅋ","1801074120098275787","","","in","ILY❤️ 내 최애가 나재민이라니","0","0","0","https://x.com/jaeminll/status/1801074120098275787","1608070328986791936","jaeminll"
"1801094401663651916","Thu Jun 13 04:10:25 +0000 2024","0","@weirdgaem iya aneh banget ada nama komunitasnya tapi kita ga follow ya harusnya ga usah visible ke kita? namanya komunitas ya harusnya postingan exclusive for the community member ga sih","1801104814090416308","","weirdgaem","in","HMH  ๋࣭⭑✧˖°. NJM  ๋࣭⭑✧˖°. OSW","0","1","0","https://x.com/hueofserenity/status/1801104814090416308","540700934","hueofserenity"
"1801069686844776831","Thu Jun 13 01:50:50 +0000 2024","0","Ini ko saldo aku sebagian ditahan sebagian enggak","1801069686844776831","","","in","ILY❤️ 내 최애가 나재민이라니","0","0","0","https://x.com/jaeminll/status/1801069686844776831","1608070328986791936","jaeminll"
"1801099920017174531","Thu Jun 13 03:50:58 +0000 2024","0","Jadi jarang on disini karna sibuk nyari mutualan di sebelah ","1801099920017174531","","","in","","0","0","0","https://x.com/rebeccassano/status/1801099920017174531","1638861508359913473","rebeccassano"
"1801101535621079164","Thu Jun 13 04:33:52 +0000 2024","0","@hybye_me barangkali minat kak kita open tapi with pob https://t.co/yQPc9IVbot","1801110714813448576","","hybye_me","in","semarang & jakarta","0","0","0","https://x.com/nunsellkr/status/1801110714813448576","1594401391334010880","nunsellkr"
"1801061190770065844","Thu Jun 13 01:29:15 +0000 2024","1","@AriannaPag22497 okay","1801064254960812422","","keybbeomm","en","loving my kids","0","0","0","https://x.com/_narcissism0813/status/1801064254960812422","1774977282790051840","_narcissism0813"
"1801022369508581663","Thu Jun 13 00:28:15 +0000 2024","2","@spdrmrkl @IOVHOLMK busy (he lives in Australia)","1801048906366673005","","spdrmrkl","en","loving my kids","0","0","0","https://x.com/_narcissism0813/status/1801048906366673005","1774977282790051840","_narcissism0813"
"1801023211477295416","Thu Jun 13 00:26:48 +0000 2024","1","@spdrmrkl OKAY BABY","1801048540250021904","","iintakdoll","en","loving my kids","0","0","0","https://x.com/_narcissism0813/status/1801048540250021904","1774977282790051840","_narcissism0813"
"1801022369508581663","Thu Jun 13 00:27:00 +0000 2024","1","@spdrmrkl @IOVHOLMK hi baby","1801048591546413560","","iintakdoll","en","loving my kids","0","0","0","https://x.com/_narcissism0813/status/1801048591546413560","1774977282790051840","_narcissism0813"
"1801052007404614072","Thu Jun 13 00:40:35 +0000 2024","1","itu sm bantuin buatin dan distribusiin njr ya jelas lah ada by sm ent. ga belain agensi tapi gue pribadi berterimakasih sama sm karena udah bantu exhibition ini terwujud juga wkwk walopun keliatannya kek jaemin semua tapi pasti ada campur tangan agensi lah hahaha","1801052007404614072","","","in","Hong Kong","1","2","0","https://x.com/dearlovejaemin/status/1801052007404614072","1496121306638864386","dearlovejaemin"
"1800901552095510706","Thu Jun 13 00:28:54 +0000 2024","0","@dungdutiie gue tanya lu berpartisipasi bagian mana sm?!","1801049070384935055","","dungdutiie","in","hati jm","0","0","0","https://x.com/ourmineee11/status/1801049070384935055","1746347220671324160","ourmineee11"
"1801033710134837440","Thu Jun 13 00:12:06 +0000 2024","0","@ehrenminporra e eu amo ele mais q tudo mica ","1801044842027377150","","piercegth","pt","baekhyun.✶","0","0","0","https://x.com/jaemsbambi/status/1801044842027377150","1753419392036028416","jaemsbambi"
"1801048787583905911","Thu Jun 13 00:27:47 +0000 2024","1","just thought of jaemin's promo video for narcissism omfg he will day NARCISSISM with the fruitiest pronunciation for sure","1801048787583905911","","","en","🔞 mdni | eng & ptbr","0","0","0","https://x.com/samokitties/status/1801048787583905911","34436276","samokitties"
"1800919644779544885","Thu Jun 13 00:31:11 +0000 2024","0","@nanarisjae JAEMIN EXHIBITION COMING SOON JAEMIN EXHIBITION COMING SOON JAEMIN EXHIBITION COMING SOON JAEMIN EXHIBITION COMING SOON JAEMIN EXHIBITION COMING SOON JAEMIN EXHIBITION COMING SOON JAEMIN EXHIBITION COMING SOON #JAEMIN #재민 #ジェミン","1801049643309990394","","nanarisjae","en","leo area","0","1","1","https://x.com/naleeccha/status/1801049643309990394","1625148130638569473","naleeccha"
