"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1801494817869906204","Fri Jun 14 06:00:09 +0000 2024","20854","&lt; NARCISSISM : JAEMIN 1st PHOTO EXHIBITION &gt; OPEN 29 JUNE 2024 10:00 AM - 07:00 PM CCCS Hannam 'NARCISSISM' 관련 다양한 소식을 공식 X 계정 (@NA_RCISSISM_) 에서 확인해보세요. https://t.co/taO6EUSmpn","1801494817869906204","https://pbs.twimg.com/media/GQAx-8IaQAEokgq.jpg","","ko","","355","475","13150","https://x.com/NCTsmtown/status/1801494817869906204","4811011050","NCTsmtown"
"1806281327626625131","Thu Jun 27 11:00:02 +0000 2024","25611","&lt; NARCISSISM : JAEMIN 1st PHOTO EXHIBITION &gt; OFFICIAL MD SALES / ARTIST TALK &amp; BOOK SIGNING EVENT NOTICE ▶ SALES ON VENUE - LOCATION : 서울시 용산구 대사관로 34 CCCS Hannam - SALES PERIOD : 2024. 06. 29 (SAT) ~ 소진 시 [KST] https://t.co/otJvFfVrN8","1806281327626625131","https://pbs.twimg.com/media/GREx7iibwAAZ43V.jpg","","en","","5853","610","21446","https://x.com/NA_RCISSISM_/status/1806281327626625131","1800464133047099392","NA_RCISSISM_"
"1803306749715521602","Wed Jun 19 06:00:07 +0000 2024","16355","&lt; NARCISSISM : JAEMIN 1st PHOTO EXHIBITION &gt; VISITOR GUIDE NOTICE 장소 : 서울시 용산구 대사관로 34 CCCS Hannam 운영 기간 : 2024. 06. 29 (토) ~ 2024. 07. 19 (금) 운영 시간 : 매일 10:00 ~ 19:00 [KST] 티켓 예매 : 무신사 / YES24 (GLOBAL TICKET) NARCISSISM 관련 다양한 https://t.co/pNUHmT9hbm","1803306749715521602","https://pbs.twimg.com/media/GQah7W_bEAAa9EF.jpg","","ko","","1666","223","9913","https://x.com/NCTsmtown/status/1803306749715521602","4811011050","NCTsmtown"
"1806300315135963353","Thu Jun 27 12:15:29 +0000 2024","2170","Our beloved ️ JAEMIN 1ST PHOTO EXHIBITION #NARCISSISM #JAEMIN_NARCISSISM @NA_RCISSISM_ https://t.co/IHOGBVgHoL","1806300315135963353","https://pbs.twimg.com/media/GRFEjroa8AALwGW.jpg","","en","","27","73","879","https://x.com/hourlyjaeminn/status/1806300315135963353","1546116204582125568","hourlyjaeminn"
"1801137384052207626","Thu Jun 13 06:19:50 +0000 2024","1670","NARCISSISM PHOTOGRAPHER NA JAEMIN 1st PHOTO EXHIBITION https://t.co/rduHtxIM89","1801137384052207626","https://pbs.twimg.com/media/GP7s51absAAf4tq.jpg","","en","재민 제노 잼젠","57","0","1023","https://x.com/jamong1323/status/1801137384052207626","1422887886010019845","jamong1323"
"1802944330660802979","Tue Jun 18 06:00:00 +0000 2024","30315","&lt; NARCISSISM : JAEMIN 1st PHOTO EXHIBITION &gt; OPEN 29 JUNE 2024 10:00 AM - 07:00 PM CCCS Hannam https://t.co/iabkMfXKHg","1802944330660802979","https://pbs.twimg.com/media/GQUgYSdbEAAVtiO.jpg","","en","","855","989","22060","https://x.com/NA_RCISSISM_/status/1802944330660802979","1800464133047099392","NA_RCISSISM_"
"1806300099955605858","Thu Jun 27 12:14:37 +0000 2024","309","JAEMIN 1ST PHOTO EXHIBITION #NARCISSISM #JAEMIN_NARCISSISM @NA_RCISSISM_ https://t.co/JjzmL3ycp2","1806300099955605858","https://pbs.twimg.com/media/GRFEXDla8AA4Uup.jpg","","en","","0","2","101","https://x.com/hourlyjaeminn/status/1806300099955605858","1546116204582125568","hourlyjaeminn"
"1806300817315836088","Thu Jun 27 12:17:28 +0000 2024","236","อยากร้องไห้ น้องแจมินเก่งที่สุด #NARCISSISM #JAEMIN_NARCISSISM https://t.co/QjwUzQS8jd","1806300817315836088","https://pbs.twimg.com/amplify_video_thumb/1806298264289075200/img/1a8O7M6CsiXUU82G.jpg","","th","RVV l 맠잼 213%","2","1","149","https://x.com/EyeMoomin/status/1806300817315836088","725933774668599296","EyeMoomin"
"1803951524755948001","Fri Jun 21 00:42:13 +0000 2024","562","재민이 NARCISSISM 인스타 JAEMIN's 24o'clock https://t.co/7iC5RWXQe3","1803951524755948001","https://pbs.twimg.com/media/GQjsWSabwAA_-yS.jpg","","ko","재민 제노 잼젠","10","0","405","https://x.com/jamong1323/status/1803951524755948001","1422887886010019845","jamong1323"
"1803589490084290830","Thu Jun 20 00:43:38 +0000 2024","4335","NARCISSISM EXHIBITION OVERVIEW 전시회 개요 by JAEMIN 안녕하세요. 재민입니다. 제 첫 번째 사진전을 찾아주신 여러분께 감사드립니다. 이번 사진전에서는 제가 정의하는 '나르시시즘'을 주제로 저의 시선을 시즈니들과 공유하고자 했어요. 저는 '나재민'으로서의 개인적 정체성을 갖고 있을 뿐만 https://t.co/Aucp9gJsXA","1803589490084290830","https://pbs.twimg.com/media/GQejFMsaIAMJrGM.jpg","","ko","재민 제노 잼젠","305","0","3157","https://x.com/jamong1323/status/1803589490084290830","1422887886010019845","jamong1323"
"1806301022442442960","Thu Jun 27 12:18:17 +0000 2024","80"," JAEMIN 1ST PHOTO EXHIBITION #NARCISSISM #JAEMIN_NARCISSISM https://t.co/TCK0D48EDh","1806301022442442960","https://pbs.twimg.com/media/GRFFL70a4AA1l5o.jpg","","en","jeno  jaemin . nomin ","0","0","140","https://x.com/miejung_/status/1806301022442442960","1296455717981843458","miejung_"
"1803950525731475770","Fri Jun 21 00:38:15 +0000 2024","718","재민이 NARCISSISM 인스타 스토리 JAEMIN's 24o'clock https://t.co/K5tElcGtJD","1803950525731475770","https://pbs.twimg.com/amplify_video_thumb/1803950471956287488/img/n1Fz1_AoSTUUIKSE.jpg","","ko","재민 제노 잼젠","13","0","643","https://x.com/jamong1323/status/1803950525731475770","1422887886010019845","jamong1323"
"1806301514820202746","Thu Jun 27 12:20:15 +0000 2024","57","ตั้งใจเขียนหลาย ๆ ภาษาเพื่อแฟน ๆ ต่างชาติด้วย ทำไมน่ารักขนาดนี้น้าแจมมี่ JAEMIN 1ST PHOTO EXHIBITION #NARCISSISM #JAEMIN_NARCISSISM https://t.co/vJcwmh7arw","1806301514820202746","https://pbs.twimg.com/media/GRFFpwHbAAEW9P9.jpg","","th","i ♥️ jm","1","0","175","https://x.com/jmismybabe/status/1806301514820202746","784361982623223808","jmismybabe"
"1803308678453575925","Wed Jun 19 06:07:47 +0000 2024","465","NARCISSISM - JAEMIN 1st EXHIBITION 작가 '재민'이 대중에 처음으로 선보이는 사진전 이번 전시는 2018년 부터 지난 7년동안 본인의 시선으로 바라보고 기록한 '주변과 나 자신'을 이야기 하고자 하며 그만의 독창적인 감성을 프레임에 담아 함께 공감할 수 있는 특별한 공간으로 https://t.co/A4sxl4QhYM","1803308678453575925","https://pbs.twimg.com/media/GQajrxtaIAQLsFS.jpg","","ko","재민 제노 잼젠","15","0","327","https://x.com/jamong1323/status/1803308678453575925","1422887886010019845","jamong1323"
"1806266263703806413","Thu Jun 27 10:00:10 +0000 2024","162","#JAEMIN #재민 #NARCISSISM #JAEMIN_NARCISSISM @NA_RCISSISM_ &lt;2024 NARICISSISM - JAEMIN 1st PHOTO EXHIBITION&gt; Part4 Seoul Graffiti Bus Support Date：2024.06.29 - 2024.07.03 재민 사진 전시회 잘 되기 바랍니다！ Photo authorized by @CaffeineA0813 https://t.co/u9FRO8SO3j","1806266263703806413","https://pbs.twimg.com/media/GREll1vbEAAVZsf.jpg","","ko","💚","11","0","142","https://x.com/najaeminbar0813/status/1806266263703806413","763838197327507456","najaeminbar0813"
"1801132032774586415","Thu Jun 13 05:58:34 +0000 2024","4396"," NARCISSISM Photobook Preview It even have pictures Jaemin took back in 2019 in Indonesia https://t.co/bPzaeMO1Ce","1801132032774586415","https://pbs.twimg.com/amplify_video_thumb/1801131971965501441/img/bj1kn6IIHgOYCmOZ.jpg","","en","JM & IU only✨","176","7","1637","https://x.com/seimeizu/status/1801132032774586415","1503820092","seimeizu"
"1801038374209511667","Wed Jun 12 23:46:24 +0000 2024","1541","#JAEMIN 'NARCISSISM' Photobook Preview #NCTDREAM @NCTsmtown_DREAM https://t.co/kpnyBuCQml","1801038374209511667","https://pbs.twimg.com/ext_tw_video_thumb/1801038356354375680/pu/img/1BXNBGMtvVue2YOH.jpg","","en","","55","2","376","https://x.com/NCTDREAMCENTER/status/1801038374209511667","956135887904976896","NCTDREAMCENTER"
"1800927642734194994","Wed Jun 12 16:26:24 +0000 2024","1329","i m so obsessed with narcissism color details one look and you ll know it s a JAEMIN brand https://t.co/SKYooPtNMZ","1800927642734194994","https://pbs.twimg.com/media/GP4uI2faIAACXoe.jpg","","en","","24","0","421","https://x.com/woalsdoll/status/1800927642734194994","1413374011166236672","woalsdoll"
"1801137184554336407","Thu Jun 13 06:19:02 +0000 2024","2922","#HAECHAN captured in jaemin s photobook NARCISSISM https://t.co/YpjXSuh6LH","1801137184554336407","https://pbs.twimg.com/media/GP7suPAbMAAO1ZZ.jpg","","en","threads in moments","44","0","700","https://x.com/LHCFEED/status/1801137184554336407","1302572952563589120","LHCFEED"
"1800908949757333801","Wed Jun 12 15:12:07 +0000 2024","239","𝄃𝄃𝄂𝄂𝄀𝄁𝄃𝄂𝄂𝄃 PHOTO BY JAEMIN_NCTDREAM NARCISSISM ️ My youth filled with DREAM https://t.co/8jmdIzuw6g","1800908949757333801","https://pbs.twimg.com/media/GP4cqQzaEAIxfwc.jpg","","en","🇵🇭","2","0","96","https://x.com/813summerdays/status/1800908949757333801","1676851160614064130","813summerdays"
"1800854588779790698","Wed Jun 12 11:36:06 +0000 2024","3047","Narcissism #JAEMIN #재민 #ジェミン https://t.co/EMdSff3DRr","1800854588779790698","https://pbs.twimg.com/media/GP3rsogbIAAMt3x.jpg","","pt","","16","1","867","https://x.com/hourlyjaeminn/status/1800854588779790698","1546116204582125568","hourlyjaeminn"
"1801133824086278163","Thu Jun 13 06:05:41 +0000 2024","332","MARK in NARCISSISM : JAEMIN 1st PHOTO EXHIBITION https://t.co/wR4mNCk377","1801133824086278163","https://pbs.twimg.com/media/GP7pqnLaAAAoqd1.jpg","","en","해찬 마크 맠동 rps","13","0","41","https://x.com/mybelovesun/status/1801133824086278163","1551031700586606593","mybelovesun"
"1800488290656866373","Tue Jun 11 11:20:34 +0000 2024","1662"," : can i follow other group just 1 month and i will go back to follow jaemin again : ......... show narcissism ig : jaemin think he is ok to follow : please follow him 5555555555555555555555555555555555555555555555555555555 #재민 #JAEMIN #ジェミン https://t.co/2vWD4eERxp","1800488290656866373","https://pbs.twimg.com/ext_tw_video_thumb/1800488232007979008/pu/img/ne1GUi40ZWIifJbN.jpg","","en","","147","7","486","https://x.com/94ws_/status/1800488290656866373","306650229","94ws_"
"1801133596788642047","Thu Jun 13 06:04:47 +0000 2024","291","HAECHAN in NARCISSISM : JAEMIN 1st PHOTO EXHIBITION https://t.co/ahFb71A5OG","1801133596788642047","https://pbs.twimg.com/media/GP7pdbObkAA_oUF.jpg","","en","해찬 마크 맠동 rps","3","0","50","https://x.com/mybelovesun/status/1801133596788642047","1551031700586606593","mybelovesun"
"1801137186378821632","Thu Jun 13 06:19:03 +0000 2024","662","from photograph by jaemin (2021) to narcissism. photographer na jaemin. 1st photo exhibition (2024) https://t.co/4TlzJddBiM","1801137186378821632","https://pbs.twimg.com/media/GP7stj2bcAEeb2o.jpg","","en","","15","1","321","https://x.com/thirteenna/status/1801137186378821632","2593867911","thirteenna"
"1801133996543443402","Thu Jun 13 06:06:22 +0000 2024","282","Narcissism #재민 #JAEMIN https://t.co/81MoJYhejn","1801133996543443402","https://pbs.twimg.com/media/GP7p0kHa0AAwkjz.jpg","","pt","羅渽民","8","1","193","https://x.com/JellyNANA_/status/1801133996543443402","1076777796578365440","JellyNANA_"
"1800904330956120127","Wed Jun 12 14:53:46 +0000 2024","224","chenle alr appearing thrice in jaemin s narcissism spoilers what a winner https://t.co/cLBwYcWf0Z","1800904330956120127","https://pbs.twimg.com/media/GP4Y8JzakAE988d.jpg","","en","","4","0","43","https://x.com/aijiyw/status/1800904330956120127","977529037","aijiyw"
"1800901027711123875","Wed Jun 12 14:40:38 +0000 2024","24","240612 재민이 전시회 인스타 Jaemin's photo exhibition insta narcissism0813 Narcissism My youth filled with DREAM https://t.co/tW44DsMJ3x","1800901027711123875","https://pbs.twimg.com/ext_tw_video_thumb/1800901006047211520/pu/img/rgqXko1vNCzdUkCZ.jpg","","ko","🔕 / 구름 ","3","0","10","https://x.com/itsnotkinkin/status/1800901027711123875","725516288","itsnotkinkin"
"1800633088407453850","Tue Jun 11 20:55:57 +0000 2024","5","sorry i'm incredibly late to this but i've only now JUST realised it's literally NArcissism for NA jaemin. with a play on it being jaemin's self-centered view of his world through his camera. https://t.co/vwe3SkZGl3","1800633088407453850","https://pbs.twimg.com/media/GP0iQB2WAAA9AWB.jpg","","en","(ﾉ´ヮ`)ﾉ*: ･ﾟ7dream!","0","1","0","https://x.com/withmork/status/1800633088407453850","832965378506575872","withmork"
"1800897190887555215","Wed Jun 12 14:25:24 +0000 2024","6297"," NARCISSISM It says Nana Magazine Issue Photo by Jaemin_NCT DREAM My Youth filled with DREAM https://t.co/TuvR3VFKDU","1800897190887555215","https://pbs.twimg.com/media/GP4Scooa0AAhp2P.jpg","","en","JM & IU only✨","338","2","2963","https://x.com/seimeizu/status/1800897190887555215","1503820092","seimeizu"
"1801133137101222330","Thu Jun 13 06:02:57 +0000 2024","753"," NARCISSISM PHOTOGRAPHER NA JAEMIN 1st PHOTO EXHIBITION It s getting surreal https://t.co/hSmWlgKtI9","1801133137101222330","https://pbs.twimg.com/media/GP7pCd_a4AADxPO.jpg","","en","JM & IU only✨","25","8","357","https://x.com/seimeizu/status/1801133137101222330","1503820092","seimeizu"
"1801133511644160195","Thu Jun 13 06:04:27 +0000 2024","2837","&lt; NARCISSISM : #JAEMIN 1st PHOTO EXHIBITION &gt; COMING SOON Follow: @NA_RCISSISM_ #NCTDREAM @NCTsmtown_DREAM https://t.co/0iJ6DDI4Q7","1801133511644160195","https://pbs.twimg.com/ext_tw_video_thumb/1801123774189961216/pu/img/v2Ezu-QH1gZxFN9N.jpg","","en","","131","39","960","https://x.com/NCTDREAMCENTER/status/1801133511644160195","956135887904976896","NCTDREAMCENTER"
"1800925102294614146","Wed Jun 12 16:16:18 +0000 2024","0","ตื่นเต้น ตั้งตารอดูผลงานน้องแจมทุกวันนะคับ JAEMIN EXHIBITION COMING SOON 나르시시즘 Narcissism #JAEMIN #재민 #ジェミン https://t.co/zrLDd2CwwM","1800925102294614146","https://pbs.twimg.com/media/GP4rxntaoAA0e9G.jpg","","th","","0","0","5","https://x.com/pi_jeno/status/1800925102294614146","1505207930626650114","pi_jeno"
"1801135778489340040","Thu Jun 13 06:13:27 +0000 2024","705","narcissism jaemin 1st photo exhibition #JENO #제노 first few pages of the preview featuring jeno by jaemin https://t.co/RJcADPbJS1","1801135778489340040","https://pbs.twimg.com/media/GP7rcURaMAANNCZ.jpg","","en","🔕 check highlights","15","1","195","https://x.com/423folder/status/1801135778489340040","1472658282061852676","423folder"
"1801134423301316698","Thu Jun 13 06:08:04 +0000 2024","3","jeno on jaemin s narcissism photobook https://t.co/kNRowBWvKd","1801134423301316698","https://pbs.twimg.com/media/GP7qNbPboAAVPLh.jpg","","en","she 20+","0","0","0","https://x.com/chooingum/status/1801134423301316698","1297614358403411968","chooingum"
"1800472705088782416","Tue Jun 11 10:18:38 +0000 2024","5190","Susunan Kepanitian Jaemin Exhibition Ketuplak : Na Jaemin Sekretaris : Na Jaemin Bendahara : Na Jaemin Seksi Acara : Na Jaemin Seksi Publikasi dan Dokumentasi : Na Jaemin Seksi Humas : Na Jaemin Seksi Perlengkapan : Na Jaemin All Na Jaemin https://t.co/QBOGMisOsE","1800472705088782416","https://pbs.twimg.com/media/GPyQXoUbwAA08F6.jpg","","in","","109","107","1372","https://x.com/mybiasisjnjm/status/1800472705088782416","1556240641008746496","mybiasisjnjm"
"1800459181524431291","Tue Jun 11 09:24:54 +0000 2024","1428","240611 #JAEMIN (narcissism) Instagram https://t.co/wUBHt77DBO #NCTDREAM @NCTsmtown_DREAM https://t.co/cvqdnmuJgj","1800459181524431291","https://pbs.twimg.com/media/GPyEFVyaEAAgV4P.jpg","","pt","","17","2","450","https://x.com/NCTDREAMCENTER/status/1800459181524431291","956135887904976896","NCTDREAMCENTER"
"1800357149312524420","Tue Jun 11 02:39:28 +0000 2024","479","from nana's joyful day to narcissism proud overjoyed excited for jaemin https://t.co/DXtxSvEiCh","1800357149312524420","https://pbs.twimg.com/media/GPwnSApaYAAkfJG.jpg","","en","njm, lyy and more!","0","0","131","https://x.com/darIingnana/status/1800357149312524420","2479815091","darIingnana"
